Province_State,Country,Last_Update,Confirmed,Deaths,Recovered,Province_State,Lat,Lon
"Pembina, North Dakota",US,2020-07-30,28,0,0,"Pembina, North Dakota",48.76623521,-97.5523809
"Pemiscot, Missouri",US,2020-07-30,192,6,0,"Pemiscot, Missouri",36.2130572,-89.78742322
"Pend Oreille, Washington",US,2020-07-30,35,0,0,"Pend Oreille, Washington",48.53234021,-117.2741804
"Pender, North Carolina",US,2020-07-30,582,3,0,"Pender, North Carolina",34.52265624,-77.90352133
"Pendleton, Kentucky",US,2020-07-30,32,0,0,"Pendleton, Kentucky",38.69607718,-84.35599463
"Pendleton, West Virginia",US,2020-07-30,37,1,0,"Pendleton, West Virginia",38.68314479,-79.35084086
"Pennington, Minnesota",US,2020-07-30,65,1,0,"Pennington, Minnesota",48.06642577,-96.0370814
"Pennington, South Dakota",US,2020-07-30,796,26,0,"Pennington, South Dakota",44.0025835,-102.8240777
"Penobscot, Maine",US,2020-07-30,141,5,0,"Penobscot, Maine",45.40194593,-68.65020455
"Penuelas, Puerto Rico",US,2020-07-30,54,0,0,"Penuelas, Puerto Rico",18.059645,-66.721572
"Peoria, Illinois",US,2020-07-30,1106,34,0,"Peoria, Illinois",40.78702156,-89.76078901
"Pepin, Wisconsin",US,2020-07-30,41,0,0,"Pepin, Wisconsin",44.58307413,-91.99949611
"Perkins, Nebraska",US,2020-07-30,11,1,0,"Perkins, Nebraska",40.85082525,-101.6502942
"Perkins, South Dakota",US,2020-07-30,6,0,0,"Perkins, South Dakota",45.49049506,-102.4755586
"Perquimans, North Carolina",US,2020-07-30,58,2,0,"Perquimans, North Carolina",36.17847453,-76.40603143
"Perry, Alabama",US,2020-07-30,403,3,0,"Perry, Alabama",32.64048341,-87.29770589
"Perry, Arkansas",US,2020-07-30,46,0,0,"Perry, Arkansas",34.945915299999996,-92.94372564
"Perry, Illinois",US,2020-07-30,94,1,0,"Perry, Illinois",38.08510853,-89.36856219
"Perry, Indiana",US,2020-07-30,165,12,0,"Perry, Indiana",38.07809328,-86.63741946
"Perry, Kentucky",US,2020-07-30,167,2,0,"Perry, Kentucky",37.25023553,-83.22922731
"Perry, Mississippi",US,2020-07-30,196,7,0,"Perry, Mississippi",31.17161885,-88.99281835
"Perry, Missouri",US,2020-07-30,191,3,0,"Perry, Missouri",37.70660776,-89.82741088
"Perry, Ohio",US,2020-07-30,80,1,0,"Perry, Ohio",39.73508655,-82.23804971
"Perry, Pennsylvania",US,2020-07-30,111,5,0,"Perry, Pennsylvania",40.40206612,-77.26297447
"Perry, Tennessee",US,2020-07-30,64,0,0,"Perry, Tennessee",35.63708728,-87.86139634
"Pershing, Nevada",US,2020-07-30,13,0,0,"Pershing, Nevada",40.44003782,-118.40056409999998
"Person, North Carolina",US,2020-07-30,186,1,0,"Person, North Carolina",36.38989032,-78.97217358
"Petersburg, Alaska",US,2020-07-30,6,1,0,"Petersburg, Alaska",57.13978948,-132.9540995
"Petersburg, Virginia",US,2020-07-30,411,10,0,"Petersburg, Virginia",37.20530399,-77.39368102
"Pettis, Missouri",US,2020-07-30,351,3,0,"Pettis, Missouri",38.72798918,-93.28471706
"Phelps, Missouri",US,2020-07-30,66,0,0,"Phelps, Missouri",37.87736118,-91.79351727
"Phelps, Nebraska",US,2020-07-30,33,0,0,"Phelps, Nebraska",40.51156033,-99.41461667
"Philadelphia, Pennsylvania",US,2020-07-30,30077,1680,0,"Philadelphia, Pennsylvania",40.00338507,-75.1379271
"Phillips, Arkansas",US,2020-07-30,260,6,0,"Phillips, Arkansas",34.43268455,-90.84800154
"Phillips, Colorado",US,2020-07-30,19,0,0,"Phillips, Colorado",40.59414277,-102.3577703
"Phillips, Kansas",US,2020-07-30,44,8,0,"Phillips, Kansas",39.78465501,-99.34668865
"Piatt, Illinois",US,2020-07-30,34,0,0,"Piatt, Illinois",40.01360584,-88.59319339
"Pickaway, Ohio",US,2020-07-30,2332,42,0,"Pickaway, Ohio",39.64170392,-83.0243386
"Pickens, Alabama",US,2020-07-30,340,9,0,"Pickens, Alabama",33.28094866,-88.08818103
"Pickens, Georgia",US,2020-07-30,252,5,0,"Pickens, Georgia",34.46589159,-84.46406611
"Pickens, South Carolina",US,2020-07-30,1616,19,0,"Pickens, South Carolina",34.88807695,-82.72791551
"Pickett, Tennessee",US,2020-07-30,22,1,0,"Pickett, Tennessee",36.55606529,-85.07763299999998
"Pierce, Georgia",US,2020-07-30,364,5,0,"Pierce, Georgia",31.35928155,-82.21598442
"Pierce, Nebraska",US,2020-07-30,17,0,0,"Pierce, Nebraska",42.26434853,-97.60122773
"Pierce, North Dakota",US,2020-07-30,8,0,0,"Pierce, North Dakota",48.24977025,-99.96407787
"Pierce, Washington",US,2020-07-30,4736,125,0,"Pierce, Washington",47.03892768,-122.1405958
"Pierce, Wisconsin",US,2020-07-30,159,0,0,"Pierce, Wisconsin",44.71850291,-92.4224416
"Pike, Alabama",US,2020-07-30,616,7,0,"Pike, Alabama",31.80396383,-85.9408295
"Pike, Arkansas",US,2020-07-30,65,1,0,"Pike, Arkansas",34.16250414,-93.65789349
"Pike, Georgia",US,2020-07-30,178,3,0,"Pike, Georgia",33.09310242,-84.38790389
"Pike, Illinois",US,2020-07-30,11,0,0,"Pike, Illinois",39.62265059,-90.8877017
"Pike, Indiana",US,2020-07-30,30,0,0,"Pike, Indiana",38.40112197,-87.23574907
"Pike, Kentucky",US,2020-07-30,206,3,0,"Pike, Kentucky",37.47088263,-82.39487445
"Pike, Mississippi",US,2020-07-30,781,30,0,"Pike, Mississippi",31.17507789,-90.40392572
"Pike, Missouri",US,2020-07-30,65,1,0,"Pike, Missouri",39.34310674,-91.16980779
"Pike, Ohio",US,2020-07-30,55,0,0,"Pike, Ohio",39.07634001,-83.06769584
"Pike, Pennsylvania",US,2020-07-30,524,21,0,"Pike, Pennsylvania",41.33155042,-75.03208106
"Pima, Arizona",US,2020-07-30,15601,431,0,"Pima, Arizona",32.0971334,-111.7890033
"Pinal, Arizona",US,2020-07-30,7720,123,0,"Pinal, Arizona",32.90525627,-111.3449483
"Pine, Minnesota",US,2020-07-30,122,0,0,"Pine, Minnesota",46.12105238,-92.74070188
"Pinellas, Florida",US,2020-07-30,15800,400,0,"Pinellas, Florida",27.93130349,-82.72239666
"Pipestone, Minnesota",US,2020-07-30,138,8,0,"Pipestone, Minnesota",44.02301619,-96.25841142
"Piscataquis, Maine",US,2020-07-30,3,0,0,"Piscataquis, Maine",45.83839062,-69.2860223
"Pitkin, Colorado",US,2020-07-30,160,2,0,"Pitkin, Colorado",39.21720112,-106.9310027
"Pitt, North Carolina",US,2020-07-30,1579,11,0,"Pitt, North Carolina",35.59535426,-77.37353178
"Pittsburg, Oklahoma",US,2020-07-30,159,3,0,"Pittsburg, Oklahoma",34.92065823,-95.7513432
"Pittsylvania, Virginia",US,2020-07-30,296,2,0,"Pittsylvania, Virginia",36.81980341,-79.39731264
"Placer, California",US,2020-07-30,1790,15,0,"Placer, California",39.06167234,-120.7240569
"Plaquemines, Louisiana",US,2020-07-30,417,18,0,"Plaquemines, Louisiana",29.42245447,-89.60322085
"Platte, Missouri",US,2020-07-30,283,7,0,"Platte, Missouri",39.38154439,-94.77068479
"Platte, Nebraska",US,2020-07-30,749,3,0,"Platte, Nebraska",41.57246836,-97.52144359
"Platte, Wyoming",US,2020-07-30,5,0,0,"Platte, Wyoming",42.13299116,-104.966331
"Pleasants, West Virginia",US,2020-07-30,7,0,0,"Pleasants, West Virginia",39.37091679,-81.16771771
"Plumas, California",US,2020-07-30,31,0,0,"Plumas, California",40.00355989,-120.8395236
"Plymouth, Iowa",US,2020-07-30,423,8,0,"Plymouth, Iowa",42.737633,-96.21366621
"Plymouth, Massachusetts",US,2020-07-30,9043,707,0,"Plymouth, Massachusetts",41.94070556,-70.80802823
"Pocahontas, Iowa",US,2020-07-30,112,1,0,"Pocahontas, Iowa",42.73420133,-94.67862564
"Pocahontas, West Virginia",US,2020-07-30,41,0,0,"Pocahontas, West Virginia",38.32758728,-80.00993811
"Poinsett, Arkansas",US,2020-07-30,133,3,0,"Poinsett, Arkansas",35.57433534,-90.66268713
"Pointe Coupee, Louisiana",US,2020-07-30,676,30,0,"Pointe Coupee, Louisiana",30.71409502,-91.60209535
"Polk, Arkansas",US,2020-07-30,124,0,0,"Polk, Arkansas",34.48254879,-94.22728802
"Polk, Florida",US,2020-07-30,12059,251,0,"Polk, Florida",27.95027105,-81.69732947
"Polk, Georgia",US,2020-07-30,584,6,0,"Polk, Georgia",34.00267074,-85.18677781
"Polk, Iowa",US,2020-07-30,9262,193,0,"Polk, Iowa",41.68679484,-93.57767461
"Polk, Minnesota",US,2020-07-30,121,3,0,"Polk, Minnesota",47.77372465,-96.40134647
"Polk, Missouri",US,2020-07-30,184,0,0,"Polk, Missouri",37.616229600000004,-93.39828174
"Polk, Nebraska",US,2020-07-30,23,0,0,"Polk, Nebraska",41.18813488,-97.56630712
"Polk, North Carolina",US,2020-07-30,127,5,0,"Polk, North Carolina",35.27820615,-82.16812354
"Polk, Oregon",US,2020-07-30,269,12,0,"Polk, Oregon",44.90322804,-123.4128888
"Polk, Tennessee",US,2020-07-30,123,0,0,"Polk, Tennessee",35.12245443,-84.52075859
"Polk, Texas",US,2020-07-30,648,6,0,"Polk, Texas",30.79472531,-94.8276624
"Polk, Wisconsin",US,2020-07-30,105,2,0,"Polk, Wisconsin",45.46130348,-92.44182875
"Ponce, Puerto Rico",US,2020-07-30,385,0,0,"Ponce, Puerto Rico",18.059498,-66.613748
"Pondera, Montana",US,2020-07-30,9,0,0,"Pondera, Montana",48.22773388,-112.2252703
"Pontotoc, Mississippi",US,2020-07-30,649,6,0,"Pontotoc, Mississippi",34.226046000000004,-89.03636807
"Pontotoc, Oklahoma",US,2020-07-30,159,2,0,"Pontotoc, Oklahoma",34.72959848,-96.68337199
"Pope, Arkansas",US,2020-07-30,1119,8,0,"Pope, Arkansas",35.44871474,-93.03212219
"Pope, Illinois",US,2020-07-30,7,0,0,"Pope, Illinois",37.41391284,-88.56152109
"Pope, Minnesota",US,2020-07-30,35,0,0,"Pope, Minnesota",45.58606667,-95.44451209
"Poquoson, Virginia",US,2020-07-30,34,0,0,"Poquoson, Virginia",37.14259351,-76.35798148
"Portage, Ohio",US,2020-07-30,686,59,0,"Portage, Ohio",41.16793482,-81.19735782
"Portage, Wisconsin",US,2020-07-30,327,0,0,"Portage, Wisconsin",44.47558711,-89.50152965
"Porter, Indiana",US,2020-07-30,1102,39,0,"Porter, Indiana",41.45986947,-87.06848888
"Portsmouth, Virginia",US,2020-07-30,1390,21,0,"Portsmouth, Virginia",36.85914825,-76.35971629
"Posey, Indiana",US,2020-07-30,150,0,0,"Posey, Indiana",38.02097333,-87.86480429
"Pottawatomie, Kansas",US,2020-07-30,101,0,0,"Pottawatomie, Kansas",39.37925655,-96.34564657
"Pottawatomie, Oklahoma",US,2020-07-30,329,6,0,"Pottawatomie, Oklahoma",35.20614018,-96.94923008
"Pottawattamie, Iowa",US,2020-07-30,1092,21,0,"Pottawattamie, Iowa",41.33640314,-95.53907776
"Potter, Pennsylvania",US,2020-07-30,20,0,0,"Potter, Pennsylvania",41.74471626,-77.89559864
"Potter, South Dakota",US,2020-07-30,1,0,0,"Potter, South Dakota",45.06583079,-99.95498503
"Potter, Texas",US,2020-07-30,3419,42,0,"Potter, Texas",35.40133773,-101.893964
"Powder River, Montana",US,2020-07-30,1,0,0,"Powder River, Montana",45.39617714,-105.636738
"Powell, Kentucky",US,2020-07-30,40,0,0,"Powell, Kentucky",37.83218794,-83.82553961
"Powell, Montana",US,2020-07-30,1,0,0,"Powell, Montana",46.85538891,-112.9359164
"Power, Idaho",US,2020-07-30,35,0,0,"Power, Idaho",42.69254894,-112.83957420000002
"Poweshiek, Iowa",US,2020-07-30,135,8,0,"Poweshiek, Iowa",41.68625425,-92.53155731
"Powhatan, Virginia",US,2020-07-30,118,4,0,"Powhatan, Virginia",37.55016038,-77.91267882
"Prairie, Arkansas",US,2020-07-30,57,0,0,"Prairie, Arkansas",34.83624419,-91.55162157
"Pratt, Kansas",US,2020-07-30,33,0,0,"Pratt, Kansas",37.64780729,-98.73922153
"Preble, Ohio",US,2020-07-30,131,2,0,"Preble, Ohio",39.7420247,-84.64787018
"Prentiss, Mississippi",US,2020-07-30,282,6,0,"Prentiss, Mississippi",34.61810501,-88.51986294
"Presidio, Texas",US,2020-07-30,35,0,0,"Presidio, Texas",29.99954402,-104.2408079
"Presque Isle, Michigan",US,2020-07-30,14,1,0,"Presque Isle, Michigan",45.34018577,-83.91498656
"Preston, West Virginia",US,2020-07-30,120,3,0,"Preston, West Virginia",39.46770987,-79.66712803
"Price, Wisconsin",US,2020-07-30,18,0,0,"Price, Wisconsin",45.68051754,-90.3609888
"Prince Edward, Virginia",US,2020-07-30,289,7,0,"Prince Edward, Virginia",37.22554789,-78.43597949
"Prince George, Virginia",US,2020-07-30,327,2,0,"Prince George, Virginia",37.18497668,-77.22922187
"Prince George's, Maryland",US,2020-07-30,22044,733,0,"Prince George's, Maryland",38.83070039,-76.8496441
"Prince William, Virginia",US,2020-07-30,8724,168,0,"Prince William, Virginia",38.70916224,-77.48713689
"Prince of Wales-Hyder, Alaska",US,2020-07-30,7,0,0,"Prince of Wales-Hyder, Alaska",55.76261984,-133.0511621
"Providence, Rhode Island",US,2020-07-30,14549,0,0,"Providence, Rhode Island",41.87064746,-71.57753536
"Prowers, Colorado",US,2020-07-30,46,0,0,"Prowers, Colorado",37.95544985,-102.3926052
"Pueblo, Colorado",US,2020-07-30,577,34,0,"Pueblo, Colorado",38.17359144,-104.5127437
"Pulaski, Arkansas",US,2020-07-30,4575,75,0,"Pulaski, Arkansas",34.77054088,-92.31355101
"Pulaski, Georgia",US,2020-07-30,78,3,0,"Pulaski, Georgia",32.23334561,-83.47549959999998
"Pulaski, Illinois",US,2020-07-30,90,0,0,"Pulaski, Illinois",37.22631423,-89.13085001
"Pulaski, Indiana",US,2020-07-30,69,1,0,"Pulaski, Indiana",41.04166107,-86.69890683
"Pulaski, Kentucky",US,2020-07-30,211,2,0,"Pulaski, Kentucky",37.10466131,-84.57629079
"Pulaski, Missouri",US,2020-07-30,174,1,0,"Pulaski, Missouri",37.82462075,-92.20783203
"Pulaski, Virginia",US,2020-07-30,74,3,0,"Pulaski, Virginia",37.06474963,-80.71229738
"Pushmataha, Oklahoma",US,2020-07-30,79,0,0,"Pushmataha, Oklahoma",34.41635232,-95.37603505
"Putnam, Florida",US,2020-07-30,1223,15,0,"Putnam, Florida",29.60779729,-81.74230285
"Putnam, Georgia",US,2020-07-30,343,17,0,"Putnam, Georgia",33.32056115,-83.37552891
"Putnam, Illinois",US,2020-07-30,7,0,0,"Putnam, Illinois",41.2013541,-89.2869272
"Putnam, Indiana",US,2020-07-30,212,8,0,"Putnam, Indiana",39.66437981,-86.84517605
"Putnam, Missouri",US,2020-07-30,6,0,0,"Putnam, Missouri",40.47942497,-93.02042674
"Putnam, New York",US,2020-07-30,1416,63,0,"Putnam, New York",41.42630093,-73.74965532
"Putnam, Ohio",US,2020-07-30,177,17,0,"Putnam, Ohio",41.02094889,-84.1336111
"Putnam, Tennessee",US,2020-07-30,1465,13,0,"Putnam, Tennessee",36.14005459,-85.50646123
"Putnam, West Virginia",US,2020-07-30,153,0,0,"Putnam, West Virginia",38.50782345,-81.9082131
"Quay, New Mexico",US,2020-07-30,31,1,0,"Quay, New Mexico",35.10403332,-103.5481727
"Quebradillas, Puerto Rico",US,2020-07-30,62,0,0,"Quebradillas, Puerto Rico",18.439692,-66.926113
"Queen Anne's, Maryland",US,2020-07-30,376,23,0,"Queen Anne's, Maryland",39.06198912,-76.03530977
"Quitman, Georgia",US,2020-07-30,27,1,0,"Quitman, Georgia",31.86728114,-85.01773177
"Quitman, Mississippi",US,2020-07-30,195,1,0,"Quitman, Mississippi",34.25157572,-90.28908
"Rabun, Georgia",US,2020-07-30,172,3,0,"Rabun, Georgia",34.88389445,-83.40304637
"Racine, Wisconsin",US,2020-07-30,3011,75,0,"Racine, Wisconsin",42.74753117,-88.05941254
"Radford, Virginia",US,2020-07-30,26,0,0,"Radford, Virginia",37.12222899,-80.56027320000003
"Rains, Texas",US,2020-07-30,41,2,0,"Rains, Texas",32.87109387,-95.79232691
"Raleigh, West Virginia",US,2020-07-30,147,0,0,"Raleigh, West Virginia",37.76936795,-81.2456041
"Ralls, Missouri",US,2020-07-30,23,0,0,"Ralls, Missouri",39.52817427,-91.51838643
"Ramsey, Minnesota",US,2020-07-30,6503,257,0,"Ramsey, Minnesota",45.01625271,-93.09872295
"Ramsey, North Dakota",US,2020-07-30,34,1,0,"Ramsey, North Dakota",48.26886249,-98.72223879
"Randall, Texas",US,2020-07-30,1505,18,0,"Randall, Texas",34.96585996,-101.8971322
"Randolph, Alabama",US,2020-07-30,378,10,0,"Randolph, Alabama",33.29526734,-85.45708831
"Randolph, Arkansas",US,2020-07-30,152,2,0,"Randolph, Arkansas",36.3415714,-91.02455531
"Randolph, Georgia",US,2020-07-30,241,26,0,"Randolph, Georgia",31.76622818,-84.75732369
"Randolph, Illinois",US,2020-07-30,415,7,0,"Randolph, Illinois",38.05095369,-89.82512254
"Randolph, Indiana",US,2020-07-30,98,4,0,"Randolph, Indiana",40.15734772,-85.01139319
"Randolph, Missouri",US,2020-07-30,48,1,0,"Randolph, Missouri",39.44007257,-92.49713740000001
"Randolph, North Carolina",US,2020-07-30,1961,36,0,"Randolph, North Carolina",35.71015088,-79.80570339
"Randolph, West Virginia",US,2020-07-30,206,0,0,"Randolph, West Virginia",38.769899,-79.87919615
"Rankin, Mississippi",US,2020-07-30,1988,27,0,"Rankin, Mississippi",32.26469147,-89.94537876
"Ransom, North Dakota",US,2020-07-30,25,0,0,"Ransom, North Dakota",46.45621782,-97.65742504
"Rapides, Louisiana",US,2020-07-30,2817,100,0,"Rapides, Louisiana",31.19778499,-92.52997303
"Rappahannock, Virginia",US,2020-07-30,40,2,0,"Rappahannock, Virginia",38.68295619,-78.15826963
"Ravalli, Montana",US,2020-07-30,63,1,0,"Ravalli, Montana",46.08520862,-114.11891640000002
"Ray, Missouri",US,2020-07-30,72,0,0,"Ray, Missouri",39.353746799999996,-93.98905745
"Reagan, Texas",US,2020-07-30,55,3,0,"Reagan, Texas",31.36607041,-101.5232659
"Real, Texas",US,2020-07-30,74,0,0,"Real, Texas",29.83321503,-99.82018052
"Red Lake, Minnesota",US,2020-07-30,10,0,0,"Red Lake, Minnesota",47.87197525,-96.09561104
"Red River, Louisiana",US,2020-07-30,171,9,0,"Red River, Louisiana",32.09530039,-93.34213308
"Red River, Texas",US,2020-07-30,133,11,0,"Red River, Texas",33.61886692,-95.04841765
"Red Willow, Nebraska",US,2020-07-30,13,0,0,"Red Willow, Nebraska",40.17556879999999,-100.476998
"Redwood, Minnesota",US,2020-07-30,30,0,0,"Redwood, Minnesota",44.40555844,-95.25207021
"Reeves, Texas",US,2020-07-30,119,2,0,"Reeves, Texas",31.32323325,-103.6903896
"Refugio, Texas",US,2020-07-30,179,0,0,"Refugio, Texas",28.3238976,-97.15766311
"Reno, Kansas",US,2020-07-30,207,1,0,"Reno, Kansas",37.95230263,-98.08607292
"Rensselaer, New York",US,2020-07-30,694,30,0,"Rensselaer, New York",42.71348136,-73.51089874
"Renville, Minnesota",US,2020-07-30,53,4,0,"Renville, Minnesota",44.72836381,-94.94553734
"Renville, North Dakota",US,2020-07-30,9,0,0,"Renville, North Dakota",48.71982533,-101.6603912
"Republic, Kansas",US,2020-07-30,25,0,0,"Republic, Kansas",39.82799632,-97.65036709
"Reynolds, Missouri",US,2020-07-30,15,0,0,"Reynolds, Missouri",37.36085952,-90.97009925
"Rhea, Tennessee",US,2020-07-30,454,1,0,"Rhea, Tennessee",35.60536161,-84.93076643
"Rice, Kansas",US,2020-07-30,22,0,0,"Rice, Kansas",38.34616184,-98.19992118
"Rice, Minnesota",US,2020-07-30,961,8,0,"Rice, Minnesota",44.3543376,-93.29658715
"Richardson, Nebraska",US,2020-07-30,18,1,0,"Richardson, Nebraska",40.1247415,-95.71755036
"Richland, Illinois",US,2020-07-30,12,0,0,"Richland, Illinois",38.71240969,-88.08475366
"Richland, Louisiana",US,2020-07-30,487,5,0,"Richland, Louisiana",32.41391005,-91.76634876
"Richland, Montana",US,2020-07-30,45,0,0,"Richland, Montana",47.78668011,-104.5610786
"Richland, North Dakota",US,2020-07-30,77,0,0,"Richland, North Dakota",46.26440649,-96.94852979
"Richland, Ohio",US,2020-07-30,496,10,0,"Richland, Ohio",40.77180308,-82.53799609999999
"Richland, South Carolina",US,2020-07-30,7395,128,0,"Richland, South Carolina",34.01791263,-80.90267209
"Richland, Wisconsin",US,2020-07-30,22,4,0,"Richland, Wisconsin",43.3762778,-90.43012729
"Richmond, Georgia",US,2020-07-30,3200,77,0,"Richmond, Georgia",33.35777107,-82.07026432
"Richmond, North Carolina",US,2020-07-30,471,8,0,"Richmond, North Carolina",35.00417719,-79.74491009
"Richmond, Virginia",US,2020-07-30,315,4,0,"Richmond, Virginia",37.937575,-76.72920628
"Richmond City, Virginia",US,2020-07-30,2831,39,0,"Richmond City, Virginia",37.53255773,-77.47966921
"Riley, Kansas",US,2020-07-30,441,4,0,"Riley, Kansas",39.28935726,-96.73420026
"Rincon, Puerto Rico",US,2020-07-30,79,0,0,"Rincon, Puerto Rico",18.335442999999998,-67.23174
"Ringgold, Iowa",US,2020-07-30,21,1,0,"Ringgold, Iowa",40.73518949,-94.24368535
"Rio Arriba, New Mexico",US,2020-07-30,285,4,0,"Rio Arriba, New Mexico",36.51072137,-106.6931674
"Rio Blanco, Colorado",US,2020-07-30,6,0,0,"Rio Blanco, Colorado",39.97913541,-108.2179009
"Rio Grande, Colorado",US,2020-07-30,87,2,0,"Rio Grande, Colorado",37.5836865,-106.3847838
"Rio Grande, Puerto Rico",US,2020-07-30,211,0,0,"Rio Grande, Puerto Rico",18.346329,-65.813742
"Ripley, Indiana",US,2020-07-30,179,7,0,"Ripley, Indiana",39.10235626,-85.26212744
"Ripley, Missouri",US,2020-07-30,38,0,0,"Ripley, Missouri",36.65460667,-90.85990261
"Ritchie, West Virginia",US,2020-07-30,3,0,0,"Ritchie, West Virginia",39.18094587,-81.06356878
"Riverside, California",US,2020-07-30,36159,682,0,"Riverside, California",33.74314981,-115.9933578
"Roane, Tennessee",US,2020-07-30,294,1,0,"Roane, Tennessee",35.84923189,-84.52458689
"Roane, West Virginia",US,2020-07-30,14,1,0,"Roane, West Virginia",38.71622686,-81.35243568
"Roanoke, Virginia",US,2020-07-30,414,7,0,"Roanoke, Virginia",37.26865804,-80.06396753
"Roanoke City, Virginia",US,2020-07-30,780,10,0,"Roanoke City, Virginia",37.27791025,-79.96189766
"Roberts, South Dakota",US,2020-07-30,67,1,0,"Roberts, South Dakota",45.62975048,-96.94672673
"Roberts, Texas",US,2020-07-30,6,0,0,"Roberts, Texas",35.83809685,-100.813175
"Robertson, Kentucky",US,2020-07-30,3,0,0,"Robertson, Kentucky",38.51923469,-84.05055616
"Robertson, Tennessee",US,2020-07-30,1344,16,0,"Robertson, Tennessee",36.52454807,-86.87346725
"Robertson, Texas",US,2020-07-30,202,1,0,"Robertson, Texas",31.02539637,-96.51272246
"Robeson, North Carolina",US,2020-07-30,2459,50,0,"Robeson, North Carolina",34.64244496,-79.10250529999998
"Rock, Minnesota",US,2020-07-30,64,0,0,"Rock, Minnesota",43.67482683,-96.25296832
"Rock, Nebraska",US,2020-07-30,2,0,0,"Rock, Nebraska",42.42252217,-99.44832069
"Rock, Wisconsin",US,2020-07-30,1325,26,0,"Rock, Wisconsin",42.67151616,-89.07147900000002
"Rock Island, Illinois",US,2020-07-30,1478,30,0,"Rock Island, Illinois",41.46613806,-90.57042164
"Rockbridge, Virginia",US,2020-07-30,63,0,0,"Rockbridge, Virginia",37.81204314,-79.44605905
"Rockcastle, Kentucky",US,2020-07-30,52,0,0,"Rockcastle, Kentucky",37.36642393,-84.31176452
"Rockdale, Georgia",US,2020-07-30,1057,14,0,"Rockdale, Georgia",33.65145002,-84.02202167
"Rockingham, New Hampshire",US,2020-07-30,1609,94,0,"Rockingham, New Hampshire",42.98499744,-71.12883377
"Rockingham, North Carolina",US,2020-07-30,446,7,0,"Rockingham, North Carolina",36.39593137,-79.77504841
"Rockingham, Virginia",US,2020-07-30,878,16,0,"Rockingham, Virginia",38.51006137,-78.87260325
"Rockland, New York",US,2020-07-30,13852,673,0,"Rockland, New York",41.15027894,-74.02560498
"Rockwall, Texas",US,2020-07-30,699,17,0,"Rockwall, Texas",32.89779518,-96.40771592
"Roger Mills, Oklahoma",US,2020-07-30,7,0,0,"Roger Mills, Oklahoma",35.68711719,-99.69666167
"Rogers, Oklahoma",US,2020-07-30,701,13,0,"Rogers, Oklahoma",36.37004357,-95.60406759
"Rolette, North Dakota",US,2020-07-30,21,0,0,"Rolette, North Dakota",48.77245354,-99.84097493
"Rooks, Kansas",US,2020-07-30,14,0,0,"Rooks, Kansas",39.35022773,-99.32484567
"Roosevelt, Montana",US,2020-07-30,14,0,0,"Roosevelt, Montana",48.29607488,-105.0079268
"Roosevelt, New Mexico",US,2020-07-30,131,1,0,"Roosevelt, New Mexico",34.02097406,-103.4799493
"Roscommon, Michigan",US,2020-07-30,46,0,0,"Roscommon, Michigan",44.33473082,-84.61067651
"Roseau, Minnesota",US,2020-07-30,41,0,0,"Roseau, Minnesota",48.77501878,-95.81079919
"Rosebud, Montana",US,2020-07-30,20,1,0,"Rosebud, Montana",46.23397237,-106.72928799999998
"Ross, Ohio",US,2020-07-30,327,5,0,"Ross, Ohio",39.33705391,-83.06000914
"Routt, Colorado",US,2020-07-30,96,6,0,"Routt, Colorado",40.48596505,-106.9905548
"Rowan, Kentucky",US,2020-07-30,64,0,0,"Rowan, Kentucky",38.19484205,-83.42088935
"Rowan, North Carolina",US,2020-07-30,1914,46,0,"Rowan, North Carolina",35.64003916,-80.52446628
"Runnels, Texas",US,2020-07-30,100,1,0,"Runnels, Texas",31.8314342,-99.97616148
"Rush, Indiana",US,2020-07-30,79,4,0,"Rush, Indiana",39.62002287,-85.4655599
"Rush, Kansas",US,2020-07-30,5,0,0,"Rush, Kansas",38.52275276,-99.30863983
"Rusk, Texas",US,2020-07-30,325,8,0,"Rusk, Texas",32.10773545,-94.76176432
"Rusk, Wisconsin",US,2020-07-30,13,1,0,"Rusk, Wisconsin",45.47498854,-91.1333012
"Russell, Alabama",US,2020-07-30,1121,1,0,"Russell, Alabama",32.28725256,-85.18415324
"Russell, Kansas",US,2020-07-30,9,0,0,"Russell, Kansas",38.91462787,-98.76254297
"Russell, Kentucky",US,2020-07-30,90,5,0,"Russell, Kentucky",36.99308373,-85.06070117
"Russell, Virginia",US,2020-07-30,59,1,0,"Russell, Virginia",36.93028320000001,-82.10095486
"Rutherford, North Carolina",US,2020-07-30,608,13,0,"Rutherford, North Carolina",35.40114178,-81.92112099
"Rutherford, Tennessee",US,2020-07-30,5682,49,0,"Rutherford, Tennessee",35.84591405,-86.4107263
"Rutland, Vermont",US,2020-07-30,84,1,0,"Rutland, Vermont",43.57723578,-73.03741676
"Sabana Grande, Puerto Rico",US,2020-07-30,103,0,0,"Sabana Grande, Puerto Rico",18.08282,-66.943758
"Sabine, Louisiana",US,2020-07-30,497,7,0,"Sabine, Louisiana",31.56388699,-93.55433981
"Sabine, Texas",US,2020-07-30,39,6,0,"Sabine, Texas",31.34318809,-93.85440451
"Sac, Iowa",US,2020-07-30,77,0,0,"Sac, Iowa",42.38624071,-95.10547892
"Sacramento, California",US,2020-07-30,9514,126,0,"Sacramento, California",38.45106826,-121.3425374
